ID,temp ,humidity,windspeed,workingday,count
9478,0.26,0.87,0.1343,0,80
9479,0.24,0.93,0.194,0,77
9480,0.24,0.93,0.1343,0,78
9481,0.24,0.87,0.0896,0,95
9482,0.24,0.87,0.1343,0,70
9483,0.24,0.87,0.1343,0,61
9484,0.24,0.93,0.1045,0,51
9485,0.24,0.93,0.1045,0,63
9486,0.24,0.87,0.0896,0,17
9487,0.24,0.87,0.1343,0,9
9488,0.26,0.81,0.194,0,4
9489,0.26,0.7,0.2537,0,4
9490,0.24,0.75,0.1642,0,16
9491,0.24,0.75,0.1642,0,62
9492,0.24,0.7,0.2239,0,92
9493,0.26,0.65,0.2836,0,148
9494,0.26,0.7,0.194,0,182
9495,0.26,0.65,0.194,0,248
9496,0.28,0.61,0.1642,0,274
9497,0.3,0.61,0.1642,0,243
9498,0.3,0.56,0.2537,0,272
9499,0.3,0.56,0.2239,0,296
9500,0.32,0.53,0.1642,0,306
9501,0.3,0.52,0.2537,0,181
9502,0.3,0.52,0.2239,0,69
9503,0.28,0.56,0.194,0,50
9504,0.28,0.56,0.1045,0,66
9505,0.26,0.6,0.1045,0,191
9506,0.24,0.7,0.1343,0,42
9507,0.24,0.65,0.1343,1,21
9508,0.22,0.75,0.0896,1,6
9509,0.22,0.75,0,1,3
9510,0.18,0.8,0.1045,1,2
9511,0.18,0.8,0.1045,1,17
9512,0.16,0.86,0.1045,1,72
9513,0.16,0.86,0.1045,1,234
9514,0.16,0.86,0.1343,1,444
9515,0.18,0.8,0.1045,1,277
9516,0.22,0.75,0.1045,1,116
9517,0.26,0.7,0.1343,1,116
9518,0.32,0.61,0.1642,1,150
9519,0.38,0.4,0.2239,1,141
9520,0.4,0.35,0.1642,1,140
9521,0.42,0.32,0.2836,1,171
9522,0.4,0.43,0.2537,1,228
9523,0.4,0.43,0.2537,1,430
9524,0.38,0.43,0.2239,1,437
9525,0.36,0.43,0.2537,1,291
9526,0.34,0.46,0.1642,1,201
9527,0.32,0.57,0.1642,1,154
9528,0.3,0.65,0.1343,1,87
9529,0.3,0.65,0.1343,1,46
9530,0.3,0.7,0.194,1,23
9531,0.28,0.61,0.1343,1,14
9532,0.3,0.61,0,1,4
9533,0.3,0.7,0,1,2
9534,0.3,0.7,0,1,3
9535,0.32,0.49,0.0896,1,15
9536,0.32,0.45,0.2985,1,100
9537,0.32,0.45,0,1,299
9538,0.3,0.49,0,1,529
9539,0.32,0.49,0,1,289
9540,0.34,0.46,0.1642,1,116
9541,0.36,0.46,0.194,1,129
9542,0.4,0.4,0.3284,1,172
9543,0.44,0.38,0.2537,1,184
9544,0.44,0.38,0.2537,1,138
9545,0.44,0.38,0.194,1,146
9546,0.44,0.35,0.2537,1,276
9547,0.44,0.35,0.194,1,509
9548,0.42,0.38,0.194,1,518
9549,0.38,0.43,0.2239,1,338
9550,0.36,0.5,0.1343,1,212
9551,0.34,0.61,0.1045,1,190
9552,0.32,0.57,0.194,1,118
9553,0.32,0.57,0.1343,1,51
9554,0.3,0.56,0.2239,1,23
9555,0.28,0.61,0.1642,1,10
9556,0.26,0.65,0,1,1
9557,0.26,0.65,0,1,1
9558,0.24,0.7,0.0896,1,1
9559,0.24,0.7,0.0896,1,20
9560,0.24,0.7,0,1,98
9561,0.24,0.7,0.1045,1,281
9562,0.24,0.7,0.2239,1,508
9563,0.24,0.7,0.1642,1,253
9564,0.26,0.7,0.2239,1,108
9565,0.26,0.65,0.2239,1,102
9566,0.28,0.65,0.2836,1,138
9567,0.28,0.61,0.1045,1,126
9568,0.3,0.56,0.1642,1,108
9569,0.3,0.61,0.1045,1,54
9570,0.26,0.81,0.1045,1,75
9571,0.24,0.87,0.1045,1,155
9572,0.24,0.87,0.1045,1,167
9573,0.24,0.87,0.1045,1,161
9574,0.24,0.87,0.1343,1,125
9575,0.24,0.87,0.194,1,129
9576,0.24,0.87,0.1343,1,98
9577,0.24,0.87,0.1642,1,60
9578,0.24,0.87,0.1642,1,26
9579,0.24,0.87,0.1343,1,12
9580,0.22,0.8,0.1343,1,2
9581,0.22,0.8,0.2836,1,4
9582,0.22,0.75,0.4478,1,1
9583,0.2,0.75,0.2836,1,18
9584,0.2,0.75,0.2836,1,76
9585,0.2,0.69,0.2537,1,267
9586,0.2,0.64,0.2537,1,484
9587,0.2,0.59,0.2239,1,238
9588,0.22,0.51,0.2239,1,97
9589,0.24,0.52,0.2239,1,99
9590,0.26,0.48,0.3284,1,158
9591,0.3,0.42,0.3284,1,154
9592,0.32,0.39,0.2985,1,144
9593,0.32,0.36,0.2985,1,134
9594,0.34,0.36,0,1,238
9595,0.34,0.34,0.1343,1,399
9596,0.34,0.31,0.1642,1,417
9597,0.32,0.33,0.1045,1,295
9598,0.32,0.36,0,1,199
9599,0.3,0.52,0.0896,1,177
9600,0.3,0.56,0,1,107
9601,0.3,0.52,0,1,84
9602,0.28,0.65,0.0896,1,43
9603,0.28,0.61,0.0896,1,13
9604,0.26,0.52,0.0896,1,16
9605,0.26,0.56,0.0896,1,5
9606,0.26,0.56,0.0896,1,2
9607,0.24,0.52,0.2239,1,17
9608,0.2,0.59,0.194,1,64
9609,0.2,0.59,0.1642,1,230
9610,0.2,0.59,0.1642,1,448
9611,0.22,0.55,0.1642,1,275
9612,0.26,0.48,0.1343,1,124
9613,0.28,0.45,0.1045,1,153
9614,0.3,0.42,0.1343,1,176
9615,0.3,0.42,0.0896,1,192
9616,0.32,0.39,0.0896,1,146
9617,0.32,0.45,0.1343,1,191
9618,0.34,0.42,0.2537,1,268
9619,0.34,0.42,0.194,1,396
9620,0.3,0.61,0.1343,1,359
9621,0.32,0.57,0,1,262
9622,0.32,0.57,0,1,151
9623,0.32,0.66,0.0896,1,122
9624,0.32,0.66,0,1,113
9625,0.3,0.7,0.0896,1,65
9626,0.3,0.7,0.1343,0,53
9627,0.28,0.81,0.1343,0,45
9628,0.26,0.81,0.194,0,26
9629,0.24,0.87,0.2239,0,9
9630,0.24,0.87,0.2239,0,4
9631,0.22,0.93,0.1642,0,2
9632,0.22,0.93,0.1343,0,9
9633,0.22,0.93,0.1343,0,19
9634,0.22,0.93,0.1343,0,78
9635,0.22,0.93,0.1045,0,90
9636,0.22,0.93,0.1045,0,166
9637,0.24,0.81,0.1045,0,183
9638,0.26,0.81,0.1642,0,221
9639,0.26,0.81,0.2836,0,235
9640,0.26,0.81,0.2537,0,243
9641,0.3,0.61,0.2985,0,124
9642,0.22,0.75,0.4179,0,146
9643,0.22,0.69,0.4627,0,144
9644,0.22,0.47,0.6567,0,108
9645,0.2,0.4,0.5522,0,87
9646,0.16,0.43,0.5522,0,63
9647,0.14,0.43,0.6418,0,48
9648,0.14,0.39,0.3881,0,46
9649,0.12,0.5,0.4925,0,20
9650,0.1,0.68,0.3881,0,21
9651,0.08,0.79,0.4627,0,24
9652,0.1,0.58,0.5821,0,27
9653,0.1,0.46,0.6866,0,14
9654,0.1,0.46,0.7164,0,1
9655,0.1,0.49,0.3881,0,3
9656,0.1,0.49,0.3881,0,2
9657,0.08,0.53,0.194,0,18
9658,0.08,0.53,0.2537,0,26
9659,0.1,0.49,0.2985,0,63
9660,0.12,0.42,0.3582,0,91
9661,0.12,0.42,0.2985,0,124
9662,0.14,0.39,0.6418,0,140
9663,0.16,0.4,0.4478,0,138
9664,0.16,0.4,0.5224,0,111
9665,0.16,0.4,0.5522,0,155
9666,0.2,0.34,0.4627,0,164
9667,0.18,0.37,0.4179,0,87
9668,0.16,0.4,0.4627,0,96
9669,0.16,0.4,0.2836,0,80
9670,0.14,0.42,0.3284,0,57
9671,0.14,0.43,0.2985,0,36
9672,0.14,0.43,0.1642,0,28
9673,0.14,0.43,0.2239,0,23
9674,0.14,0.46,0.2239,1,9
9675,0.12,0.5,0.2239,1,6
9676,0.14,0.46,0.194,1,4
9677,0.12,0.54,0.1045,1,1
9678,0.12,0.54,0.0896,1,2
9679,0.1,0.58,0.1343,1,17
9680,0.1,0.54,0.2239,1,72
9681,0.1,0.54,0.194,1,195
9682,0.1,0.54,0.1343,1,417
9683,0.12,0.5,0.194,1,205
9684,0.14,0.5,0.1343,1,71
9685,0.22,0.37,0.194,1,90
9686,0.28,0.28,0.3284,1,118
9687,0.32,0.22,0.2239,1,140
9688,0.34,0.23,0.1045,1,135
9689,0.36,0.27,0.1343,1,155
9690,0.36,0.23,0.194,1,211
9691,0.36,0.23,0.194,1,407
9692,0.34,0.25,0.2537,1,405
9693,0.34,0.25,0.1343,1,263
9694,0.3,0.42,0.1642,1,214
9695,0.28,0.45,0.1343,1,147
9696,0.26,0.56,0.1045,1,102
9697,0.28,0.41,0,1,36
9698,0.26,0.6,0,1,14
9699,0.26,0.56,0,1,6
9700,0.28,0.41,0,1,3
9701,0.26,0.52,0,1,3
9702,0.26,0.65,0.1045,1,2
9703,0.26,0.65,0.1045,1,22
9704,0.26,0.56,0,1,90
9705,0.24,0.6,0.0896,1,280
9706,0.24,0.7,0,1,513
9707,0.26,0.56,0.0896,1,262
9708,0.26,0.6,0.1343,1,98
9709,0.3,0.45,0.1642,1,112
9710,0.3,0.52,0.2239,1,172
9711,0.36,0.4,0.2537,1,173
9712,0.4,0.4,0.2239,1,124
9713,0.42,0.38,0.4478,1,145
9714,0.42,0.35,0.2985,1,266
9715,0.42,0.38,0.3582,1,523
9716,0.38,0.46,0.2985,1,406
9717,0.36,0.5,0.1642,1,281
9718,0.38,0.46,0.1343,1,184
9719,0.36,0.5,0.1045,1,109
9720,0.36,0.5,0.1045,1,77
9721,0.36,0.5,0.0896,1,57
9722,0.32,0.57,0,1,22
9723,0.34,0.53,0,1,5
9724,0.3,0.61,0,1,4
9725,0.28,0.75,0,1,3
9726,0.28,0.7,0.1045,1,1
9727,0.28,0.7,0.1045,1,25
9728,0.3,0.61,0.1343,1,95
9729,0.3,0.65,0.194,1,321
9730,0.32,0.61,0.3582,1,515
9731,0.32,0.61,0.3284,1,231
9732,0.34,0.57,0.2985,1,120
9733,0.36,0.53,0.2836,1,138
9734,0.38,0.46,0.3881,1,163
9735,0.4,0.43,0.2836,1,170
9736,0.42,0.41,0.3582,1,134
9737,0.42,0.41,0.2239,1,171
9738,0.42,0.38,0.194,1,231
9739,0.42,0.38,0.194,1,487
9740,0.4,0.4,0.2239,1,468
9741,0.38,0.43,0.1642,1,311
9742,0.36,0.46,0.1642,1,211
9743,0.34,0.53,0.1642,1,178
9744,0.34,0.49,0.1045,1,107
9745,0.34,0.53,0.0896,1,58
9746,0.3,0.7,0.1343,1,23
9747,0.3,0.7,0,1,5
9748,0.3,0.7,0.0896,1,7
9749,0.3,0.61,0,1,1
9750,0.3,0.7,0.0896,1,3
9751,0.3,0.7,0,1,20
9752,0.3,0.7,0.0896,1,87
9753,0.3,0.7,0.1343,1,288
9754,0.3,0.7,0.0896,1,498
9755,0.3,0.7,0.1642,1,202
9756,0.32,0.7,0.1343,1,44
9757,0.32,0.7,0.1045,1,71
9758,0.32,0.76,0.0896,1,45
9759,0.34,0.71,0.2537,1,64
9760,0.32,0.81,0.194,1,31
9761,0.34,0.76,0,1,53
9762,0.34,0.81,0,1,118
9763,0.34,0.87,0,1,289
9764,0.34,0.87,0.1343,1,353
9765,0.32,0.87,0.1642,1,258
9766,0.32,0.87,0.1343,1,216
9767,0.34,0.81,0.1045,1,145
9768,0.32,0.81,0,1,111
9769,0.32,0.81,0.0896,1,73
9770,0.3,0.87,0,1,34
9771,0.3,0.93,0,1,18
9772,0.3,0.93,0.1045,1,12
9773,0.28,0.93,0.1045,1,1
9774,0.28,0.93,0.194,1,1
9775,0.28,0.93,0.1642,1,16
9776,0.28,0.96,0.1343,1,71
9777,0.28,0.93,0.1045,1,226
9778,0.26,1,0,1,520
9779,0.26,1,0,1,283
9780,0.34,0.71,0.2836,1,116
9781,0.36,0.62,0.4179,1,142
9782,0.38,0.46,0.3881,1,198
9783,0.4,0.43,0.3582,1,205
9784,0.4,0.37,0.3582,1,170
9785,0.42,0.35,0.4179,1,221
9786,0.42,0.32,0.2985,1,307
9787,0.42,0.32,0.3284,1,465
9788,0.4,0.35,0.2537,1,377
9789,0.38,0.37,0.2239,1,282
9790,0.4,0.35,0.194,1,171
9791,0.38,0.37,0.194,1,129
9792,0.36,0.4,0.2239,1,107
9793,0.36,0.4,0.194,1,82
9794,0.34,0.42,0.1642,0,86
9795,0.32,0.49,0.1642,0,45
9796,0.3,0.61,0.2537,0,45
9797,0.28,0.65,0.1045,0,18
9798,0.26,0.7,0,0,7
9799,0.24,0.7,0.0896,0,1
9800,0.24,0.7,0,0,9
9801,0.24,0.7,0,0,41
9802,0.22,0.87,0,0,102
9803,0.22,0.8,0.1045,0,138
9804,0.26,0.81,0.1045,0,205
9805,0.32,0.57,0.1343,0,286
9806,0.36,0.43,0.194,0,369
9807,0.4,0.43,0.2836,0,384
9808,0.44,0.35,0.3582,0,427
9809,0.42,0.41,0.2537,0,499
9810,0.44,0.44,0.3284,0,404
9811,0.48,0.36,0.2836,0,364
9812,0.46,0.38,0.2985,0,246
9813,0.44,0.44,0.1642,0,188
9814,0.44,0.44,0.1642,0,148
9815,0.44,0.33,0.2985,0,114
9816,0.4,0.4,0.4478,0,118
9817,0.36,0.4,0.3881,0,74
9818,0.34,0.39,0.3582,0,74
9819,0.32,0.39,0.2537,0,72
9820,0.3,0.36,0.2836,0,48
9821,0.3,0.36,0.2239,0,15
9822,0.28,0.41,0.3881,0,3
9823,0.26,0.48,0.2985,0,2
9824,0.24,0.52,0.3284,0,5
9825,0.24,0.52,0.2836,0,14
9826,0.24,0.56,0.194,0,56
9827,0.24,0.56,0.2537,0,93
9828,0.26,0.52,0.2537,0,191
9829,0.26,0.56,0.3284,0,226
9830,0.28,0.52,0.2537,0,255
9831,0.3,0.49,0.1642,0,261
9832,0.32,0.45,0.194,0,237
9833,0.3,0.49,0.194,0,253
9834,0.32,0.45,0.2836,0,212
9835,0.3,0.49,0.2537,0,157
9836,0.3,0.49,0.3284,0,167
9837,0.3,0.52,0.2537,0,119
9838,0.3,0.52,0.2836,0,103
9839,0.26,0.65,0.1642,0,36
9840,0.24,0.75,0.0896,0,55
9841,0.22,0.93,0.1642,0,35
9842,0.24,0.87,0.0896,0,41
9843,0.24,0.87,0.0896,0,15
9844,0.24,0.87,0.0896,0,20
9845,0.24,0.81,0.194,0,8
9846,0.24,0.6,0.3582,0,6
9847,0.24,0.52,0.4179,0,10
9848,0.22,0.55,0.3284,0,44
9849,0.2,0.59,0.3582,0,120
9850,0.2,0.59,0.3582,0,110
9851,0.22,0.55,0.4478,0,143
9852,0.26,0.48,0.3582,0,208
9853,0.28,0.45,0.2239,0,281
9854,0.3,0.42,0.2836,0,312
9855,0.32,0.36,0.194,0,263
9856,0.34,0.34,0.2239,0,289
9857,0.36,0.29,0.1045,0,280
9858,0.38,0.27,0.2537,0,253
9859,0.34,0.34,0.2239,0,242
9860,0.34,0.34,0.2239,0,172
9861,0.34,0.34,0.194,0,126
9862,0.3,0.39,0.1642,0,98
9863,0.3,0.45,0.0896,0,62
9864,0.3,0.39,0,0,26
9865,0.26,0.65,0,1,12
9866,0.26,0.56,0,1,7
9867,0.24,0.6,0,1,3
9868,0.22,0.64,0,1,2
9869,0.2,0.69,0,1,15
9870,0.2,0.75,0,1,86
9871,0.22,0.64,0,1,279
9872,0.2,0.69,0.0896,1,464
9873,0.2,0.75,0.1045,1,217
9874,0.24,0.7,0.194,1,85
9875,0.26,0.7,0.2836,1,86
9876,0.3,0.56,0.3881,1,163
9877,0.34,0.49,0.4179,1,131
9878,0.32,0.53,0.3881,1,124
9879,0.34,0.49,0.4179,1,160
9880,0.36,0.46,0.4179,1,254
9881,0.38,0.4,0.4478,1,432
9882,0.38,0.4,0.4478,1,425
9883,0.36,0.46,0.2985,1,304
9884,0.34,0.53,0.2537,1,227
9885,0.34,0.61,0.1642,1,154
9886,0.34,0.71,0.194,1,100
9887,0.32,0.66,0.2239,1,47
9888,0.32,0.66,0.2239,1,24
9889,0.32,0.7,0.1343,1,7
9890,0.34,0.66,0.2836,1,6
9891,0.34,0.71,0.2239,1,4
9892,0.34,0.71,0.1642,1,2
9893,0.32,0.7,0.1045,1,30
9894,0.32,0.76,0.1642,1,90
9895,0.32,0.76,0.0896,1,302
9896,0.3,0.75,0.0896,1,576
9897,0.32,0.7,0.0896,1,252
9898,0.34,0.71,0.0896,1,139
9899,0.36,0.66,0.1642,1,171
9900,0.4,0.62,0.2836,1,207
9901,0.42,0.54,0.2985,1,190
9902,0.44,0.54,0.3284,1,177
9903,0.5,0.31,0.4179,1,195
9904,0.52,0.29,0.4627,1,298
9905,0.52,0.32,0.3881,1,529
9906,0.48,0.41,0.3284,1,525
9907,0.46,0.44,0.2836,1,327
9908,0.44,0.47,0.194,1,274
9909,0.48,0.33,0.2836,1,239
9910,0.44,0.47,0.2537,1,147
9911,0.46,0.41,0.2836,1,62
9912,0.44,0.47,0.2537,1,42
9913,0.44,0.58,0.2836,1,15
9914,0.44,0.62,0.2239,1,9
9915,0.44,0.67,0.194,1,6
9916,0.4,0.76,0.2239,1,1
9917,0.4,0.76,0.2239,1,32
9918,0.36,0.87,0.194,1,91
9919,0.36,0.81,0.2239,1,326
9920,0.34,0.87,0.194,1,560
9921,0.36,0.81,0.2537,1,242
9922,0.42,0.67,0.194,1,148
9923,0.48,0.48,0.2836,1,182
9924,0.5,0.42,0.2537,1,224
9925,0.52,0.39,0.194,1,218
9926,0.54,0.37,0.2537,1,192
9927,0.54,0.33,0.1343,1,217
9928,0.56,0.32,0,1,343
9929,0.54,0.32,0.1642,1,610
9930,0.54,0.37,0.1343,1,522
9931,0.5,0.39,0.0896,1,369
9932,0.46,0.44,0.1343,1,269
9933,0.44,0.51,0.2239,1,222
9934,0.44,0.54,0.2537,1,137
9935,0.44,0.54,0,1,85
9936,0.44,0.58,0.0896,1,46
9937,0.44,0.62,0.194,1,18
9938,0.42,0.77,0.2836,1,5
9939,0.42,0.82,0.1343,1,5
9940,0.4,0.87,0.1343,1,2
9941,0.4,0.87,0.194,1,26
9942,0.4,0.87,0.1642,1,82
9943,0.4,0.76,0.2239,1,272
9944,0.38,0.76,0.3284,1,469
9945,0.36,0.81,0.2537,1,244
9946,0.36,0.81,0.1642,1,141
9947,0.36,0.81,0.1045,1,163
9948,0.4,0.76,0.1343,1,228
9949,0.42,0.71,0.1045,1,183
9950,0.46,0.67,0.1045,1,31
9951,0.4,0.87,0.194,1,94
9952,0.4,0.87,0.194,1,178
9953,0.42,0.94,0.1045,1,256
9954,0.42,0.94,0,1,300
9955,0.44,0.88,0.1045,1,233
9956,0.44,0.62,0.4179,1,167
9957,0.42,0.35,0.806,1,152
9958,0.4,0.37,0.5821,1,106
9959,0.38,0.37,0.6866,1,86
9960,0.36,0.43,0.3881,0,61
9961,0.34,0.42,0.3582,0,46
9962,0.32,0.45,0.2537,0,38
9963,0.3,0.45,0.2985,0,7
9964,0.3,0.42,0.3284,0,2
9965,0.3,0.42,0.2985,0,3
9966,0.3,0.42,0.2985,0,13
9967,0.28,0.45,0.4478,0,23
9968,0.26,0.48,0.2985,0,93
9969,0.22,0.75,0.3284,0,122
9970,0.26,0.6,0.3582,0,183
9971,0.3,0.39,0.6119,0,210
9972,0.32,0.29,0.6567,0,258
9973,0.32,0.31,0.4925,0,226
9974,0.32,0.29,0.5522,0,216
9975,0.32,0.29,0.4179,0,232
9976,0.32,0.26,0.5821,0,195
9977,0.3,0.33,0.3582,0,159
9978,0.3,0.28,0.5821,0,133
9979,0.26,0.33,0.4478,0,149
9980,0.26,0.3,0.5522,0,105
9981,0.24,0.35,0.3284,0,85
9982,0.24,0.38,0.4627,0,82
9983,0.24,0.41,0.4179,0,91
9984,0.24,0.41,0.3582,0,70
9985,0.24,0.44,0.3284,0,55
9986,0.24,0.44,0.3284,0,42
9987,0.24,0.41,0.194,0,21
9988,0.24,0.41,0.194,0,6
9989,0.22,0.44,0.2239,0,5
9990,0.22,0.44,0.3284,0,2
9991,0.2,0.51,0.2985,0,22
9992,0.2,0.51,0.2537,0,59
9993,0.22,0.47,0.2239,0,87
9994,0.26,0.41,0.1642,0,188
9995,0.28,0.41,0.2836,0,227
9996,0.3,0.39,0.1343,0,305
9997,0.32,0.36,0,0,325
9998,0.34,0.31,0,0,331
9999,0.36,0.29,0,0,353
10000,0.36,0.32,0.2537,0,339
10001,0.36,0.32,0.2239,0,287
10002,0.34,0.36,0.2836,0,216
10003,0.34,0.34,0.1642,0,143
10004,0.32,0.42,0.1642,0,88
10005,0.3,0.45,0.1343,0,83
10006,0.3,0.42,0.2239,0,71
10007,0.26,0.56,0.1642,0,64
10008,0.26,0.6,0.2537,1,29
10009,0.26,0.65,0.2239,1,6
10010,0.26,0.7,0.2985,1,4
10011,0.24,0.75,0.1642,1,2
10012,0.22,0.8,0.1343,1,1
10013,0.22,0.8,0.1343,1,16
10014,0.24,0.7,0.2537,1,90
10015,0.24,0.6,0.2239,1,280
10016,0.24,0.6,0,1,528
10017,0.26,0.6,0.194,1,230
10018,0.32,0.45,0.2537,1,104
10019,0.36,0.43,0.2537,1,103
10020,0.4,0.37,0.2985,1,177
10021,0.4,0.43,0.2836,1,182
10022,0.46,0.36,0.2836,1,158
10023,0.52,0.25,0.4179,1,174
10024,0.54,0.26,0.4478,1,286
10025,0.54,0.24,0.4478,1,529
10026,0.52,0.27,0.4179,1,527
10027,0.5,0.29,0.3881,1,334
10028,0.48,0.33,0.3582,1,219
10029,0.46,0.36,0.2836,1,195
10030,0.44,0.44,0.2537,1,92
10031,0.42,0.5,0.1642,1,56
10032,0.42,0.54,0.1343,1,10
10033,0.38,0.62,0.1642,1,6
10034,0.4,0.54,0.1045,1,3
10035,0.4,0.32,0.3582,1,6
10036,0.32,0.42,0.3582,1,2
10037,0.32,0.42,0.3582,1,21
10038,0.3,0.45,0.3284,1,101
10039,0.28,0.45,0.2985,1,325
10040,0.26,0.48,0.2836,1,559
10041,0.28,0.45,0.3582,1,232
10042,0.3,0.42,0.2985,1,132
10043,0.34,0.36,0.2537,1,163
10044,0.36,0.34,0.1343,1,183
10045,0.36,0.32,0.1045,1,190
10046,0.4,0.28,0.1045,1,134
10047,0.42,0.26,0.0896,1,166
10048,0.42,0.28,0.0896,1,287
10049,0.42,0.26,0.0896,1,530
10050,0.42,0.28,0.1642,1,449
10051,0.42,0.26,0,1,306
10052,0.4,0.3,0.1343,1,204
10053,0.34,0.46,0.1045,1,188
10054,0.34,0.46,0.1045,1,101
10055,0.32,0.53,0.2239,1,65
10056,0.32,0.53,0.1045,1,32
10057,0.32,0.49,0.1045,1,6
10058,0.3,0.56,0.2239,1,4
10059,0.28,0.7,0.0896,1,2
10060,0.26,0.75,0.0896,1,29
10061,0.28,0.75,0.0896,1,104
10062,0.26,0.81,0.1343,1,253
10063,0.28,0.75,0.1045,1,116
10064,0.3,0.81,0.1642,1,38
10065,0.3,0.81,0.1642,1,10
10066,0.3,0.87,0.194,1,10
10067,0.32,0.93,0.3284,1,70
10068,0.36,0.93,0.3582,1,76
10069,0.36,0.93,0.3582,1,56
10070,0.4,0.82,0.2836,1,90
10071,0.4,0.82,0.2239,1,167
10072,0.4,0.87,0.1642,1,253
10073,0.4,0.87,0,1,192
10074,0.4,0.87,0.1045,1,102
10075,0.42,0.88,0.1642,1,97
10076,0.42,0.88,0.1642,1,39
10077,0.42,0.94,0.2537,1,55
10078,0.42,0.94,0.2537,1,33
10079,0.42,0.94,0,1,11
10080,0.46,0.94,0.1045,1,12
10081,0.46,0.94,0.2836,1,6
10082,0.46,0.94,0.2239,1,3
10083,0.48,0.88,0.194,1,5
10084,0.48,0.88,0.1642,1,18
10085,0.42,0.94,0,1,109
10086,0.44,0.94,0.1343,1,304
10087,0.42,0.94,0.1343,1,594
10088,0.46,0.77,0.2537,1,286
10089,0.52,0.55,0.1642,1,133
10090,0.56,0.43,0.194,1,168
10091,0.56,0.37,0.2239,1,220
10092,0.58,0.32,0.2537,1,211
10093,0.58,0.35,0.2239,1,211
10094,0.6,0.31,0.2537,1,223
10095,0.58,0.32,0.2985,1,361
10096,0.56,0.35,0.2985,1,600
10097,0.54,0.34,0.3582,1,525
10098,0.48,0.41,0.3284,1,328
10099,0.44,0.44,0.4179,1,254
10100,0.42,0.47,0.4627,1,197
10101,0.38,0.5,0.2537,1,126
10102,0.36,0.5,0.2239,1,85
10103,0.34,0.53,0.1642,1,46
10104,0.34,0.49,0.2239,1,20
10105,0.34,0.53,0.2836,1,6
10106,0.32,0.57,0.194,1,3
10107,0.32,0.61,0,1,2
10108,0.3,0.7,0,1,24
10109,0.3,0.7,0,1,92
10110,0.3,0.7,0,1,262
10111,0.28,0.75,0.0896,1,549
10112,0.3,0.81,0,1,314
10113,0.36,0.5,0.1642,1,132
10114,0.38,0.46,0.194,1,194
10115,0.4,0.43,0.1642,1,234
10116,0.42,0.44,0.2239,1,222
10117,0.44,0.44,0.2836,1,205
10118,0.42,0.5,0.2985,1,78
10119,0.4,0.58,0.2985,1,50
10120,0.36,0.81,0.2239,1,128
10121,0.36,0.87,0.194,1,160
10122,0.36,0.87,0.194,1,174
10123,0.36,0.87,0.194,1,100
10124,0.36,0.87,0.0896,1,101
10125,0.36,0.87,0,1,75
10126,0.36,0.87,0,1,23
10127,0.36,0.93,0.0896,0,22
10128,0.36,0.93,0,0,44
10129,0.36,0.93,0.0896,0,38
10130,0.36,0.93,0.1642,0,21
10131,0.36,0.93,0.194,0,2
10132,0.36,0.93,0.0896,0,2
10133,0.36,0.93,0.0896,0,7
10134,0.36,0.93,0.1343,0,16
10135,0.36,0.93,0,0,48
10136,0.38,0.87,0.0896,0,94
10137,0.4,0.87,0,0,168
10138,0.4,0.87,0.0896,0,214
10139,0.42,0.67,0.2537,0,299
10140,0.44,0.51,0.2836,0,339
10141,0.46,0.44,0.3582,0,430
10142,0.48,0.29,0.2985,0,399
10143,0.5,0.27,0.2985,0,467
10144,0.5,0.23,0.3284,0,385
10145,0.5,0.25,0.2537,0,303
10146,0.46,0.33,0.1642,0,225
10147,0.44,0.3,0.1343,0,149
10148,0.46,0.19,0.3284,0,154
10149,0.44,0.21,0.1343,0,134
10150,0.42,0.24,0,0,106
10151,0.4,0.3,0.3582,0,72
10152,0.38,0.34,0.194,0,76
10153,0.36,0.4,0.1642,0,80
10154,0.36,0.43,0.1343,0,26
10155,0.34,0.46,0.194,0,14
10156,0.34,0.46,0.2239,0,5
10157,0.3,0.52,0.2985,0,5
10158,0.3,0.52,0.2985,0,23
10159,0.3,0.52,0.3284,0,66
10160,0.3,0.49,0.4478,0,118
10161,0.3,0.49,0.3284,0,192
10162,0.32,0.45,0.3881,0,256
10163,0.34,0.42,0.3582,0,327
10164,0.36,0.37,0.3582,0,364
10165,0.36,0.34,0.3582,0,332
10166,0.36,0.32,0.5224,0,334
10167,0.36,0.29,0.4925,0,299
10168,0.34,0.31,0.5522,0,263
10169,0.32,0.33,0.6119,0,184
10170,0.3,0.36,0.4925,0,132
10171,0.28,0.38,0.2537,0,88
10172,0.28,0.36,0.2239,0,79
10173,0.26,0.41,0.2537,0,62
10174,0.26,0.41,0.194,0,26
10175,0.24,0.44,0.194,1,17
10176,0.24,0.48,0.1343,1,6
10177,0.24,0.48,0.1343,1,4
10178,0.22,0.51,0.1642,1,1
10179,0.2,0.55,0.0896,1,1
10180,0.2,0.55,0.0896,1,18
10181,0.18,0.59,0.1343,1,91
10182,0.18,0.59,0.1343,1,260
10183,0.2,0.59,0.1045,1,428
10184,0.22,0.6,0.0896,1,197
10185,0.24,0.6,0,1,86
10186,0.26,0.56,0.1343,1,103
10187,0.26,0.52,0,1,137
10188,0.26,0.55,0.2985,1,120
10189,0.28,0.57,0.3582,1,128
10190,0.3,0.53,0.194,1,130
